,treino,previsto
gamma1,[0.4447032857849972],[0.42349979281425476]
gamma2,[0.22480756642724742],[0.26756471395492554]
gamma3,[0.34956656460106916],[0.3255360424518585]
gamma4,[0.9987401105306296],[0.7473596930503845]
JXX,[0.09623810762339824],[0.06692712008953094]
JXY,[-0.3083363533238903],[-0.4009409546852112]
JXZ,[0.6897021771332552],[0.6277163624763489]
JYX,[-0.42280512918931357],[-0.22406060993671417]
JYY,[0.02069005261749912],[-0.011280208826065063]
JYZ,[-0.31237144182748366],[-0.2827209234237671]
JZX,[-0.16901214393001562],[-0.19657181203365326]
JZY,[0.9477175926021346],[0.7911056280136108]
JZZ,[-0.7925346218433929],[-0.718914270401001]
