,treino,previsto
gamma1,[0.938376856028435],[0.918637752532959]
gamma2,[0.48927495777210683],[0.5381516218185425]
gamma3,[0.4216392913626552],[0.4403558671474457]
gamma4,[0.6132160618037519],[0.561292827129364]
JXX,[-0.19204385011266734],[-0.3708212077617645]
JXY,[-0.5998491108501092],[-0.5502660274505615]
JXZ,[-0.6423953588267755],[-0.6307455897331238]
JYX,[-0.5031373629980624],[-0.5395992398262024]
JYY,[0.5197548730161559],[0.3799159526824951]
JYZ,[-0.4976979832495598],[-0.46542543172836304]
JZX,[-0.23386483593564344],[-0.18053460121154785]
JZY,[0.3686172768546372],[0.27504605054855347]
JZZ,[0.07725826039666361],[-0.004864144138991833]
