,treino,previsto
gamma1,[0.7406551989400061],[0.6022321581840515]
gamma2,[0.6621666555152632],[0.5869221687316895]
gamma3,[0.13657852434493012],[0.1522657871246338]
gamma4,[0.5356617475477887],[0.5047371983528137]
JXX,[-0.9754435052040491],[-0.9421756267547607]
JXY,[-0.7752022778395284],[-0.6801960468292236]
JXZ,[-0.21432527689851488],[-0.0834885835647583]
JYX,[0.3677285469065339],[0.28905418515205383]
JYY,[-0.7226181335707385],[-0.7947598099708557]
JYZ,[-0.7751128742812254],[-0.7424268126487732]
JZX,[-0.5363952858520995],[-0.5794435739517212]
JZY,[0.5151849707900231],[0.42485132813453674]
JZZ,[-0.7051975580794432],[-0.6454939246177673]
