,treino,previsto
gamma1,[0.08480848096926208],[0.06858689337968826]
gamma2,[0.2766402721949226],[0.2837267518043518]
gamma3,[0.19380153749016393],[0.22850584983825684]
gamma4,[0.5680101195136193],[0.5460205674171448]
JXX,[0.5203229566195489],[0.6206379532814026]
JXY,[0.027633204606499318],[-0.026808934286236763]
JXZ,[0.9942043682387769],[0.9169512391090393]
JYX,[0.07844212328817135],[0.04945632070302963]
JYY,[0.8711112121391873],[0.9177408218383789]
JYZ,[-0.7433546640431199],[-0.6503699421882629]
JZX,[-0.012052371670506545],[-0.09376753866672516]
JZY,[-0.7209990500522725],[-0.7736926078796387]
JZZ,[-0.974270856363531],[-0.9499925374984741]
