,treino,previsto
gamma1,[0.1078566833027319],[0.1046459972858429]
gamma2,[0.6829499338332965],[0.6767832040786743]
gamma3,[0.6006683617497799],[0.5539353489875793]
gamma4,[0.281924522856405],[0.26799383759498596]
JXX,[0.36400912117595574],[0.4086427092552185]
JXY,[-0.8167947838408722],[-0.823322594165802]
JXZ,[0.2356326977228047],[0.23662236332893372]
JYX,[0.6838398091019124],[0.7299478054046631]
JYY,[0.6691005771521796],[0.717353105545044]
JYZ,[0.030035451582698824],[0.04447394981980324]
JZX,[0.26207593059135315],[0.2618304193019867]
JZY,[-0.2615403318741629],[-0.26484742760658264]
JZZ,[0.05603724403844934],[0.14091700315475464]
