,treino,previsto
gamma1,[0.19380237538183753],[0.18770088255405426]
gamma2,[0.024185723159746986],[0.028936441987752914]
gamma3,[0.6917380282784458],[0.675401508808136]
gamma4,[0.3656696970091611],[0.371208518743515]
JXX,[-0.3524933083584687],[-0.35281285643577576]
JXY,[0.24005897043108937],[0.23734638094902039]
JXZ,[-0.9830400010208644],[-0.9971780180931091]
JYX,[0.9657155745444512],[0.9644383192062378]
JYY,[0.6443170123795019],[0.6374595165252686]
JYZ,[0.9980395764003489],[1.000144124031067]
JZX,[-0.4732993977256994],[-0.45905694365501404]
JZY,[-0.601022697802895],[-0.5938093066215515]
JZZ,[-0.8905240506758743],[-0.8805524110794067]
