,treino,previsto
gamma1,[0.7721889738983578],[0.8213504552841187]
gamma2,[0.18869807513374803],[0.1906464695930481]
gamma3,[0.6965874841150429],[0.7356337904930115]
gamma4,[0.3788296503970776],[0.33856749534606934]
JXX,[0.6289562908956208],[0.5966647267341614]
JXY,[-0.8079541131822325],[-0.9779279232025146]
JXZ,[0.8487886289478179],[0.87345951795578]
JYX,[0.46084424662008483],[0.4598371088504791]
JYY,[-0.4853199609607668],[-0.5305173993110657]
JYZ,[-0.14503240733877742],[-0.1852303147315979]
JZX,[-0.9317073426318694],[-1.026355266571045]
JZY,[-0.7054176645697114],[-0.7331483364105225]
JZZ,[0.3028950750933861],[0.27888259291648865]
