,treino,previsto
gamma1,[0.6812220765393857],[0.6208087205886841]
gamma2,[0.5363810274705547],[0.393307089805603]
gamma3,[0.8462927828514535],[0.7089793682098389]
gamma4,[0.22458305043747517],[0.26167356967926025]
JXX,[-0.6008225872917998],[-0.6867966055870056]
JXY,[0.23010520368993959],[0.22733119130134583]
JXZ,[-0.7857793521751026],[-0.8862309455871582]
JYX,[0.8103557816972058],[0.6591066122055054]
JYY,[-0.6158465411883403],[-0.8306097388267517]
JYZ,[-0.07755771611098128],[-0.05043395608663559]
JZX,[0.5424739695589225],[0.6051345467567444]
JZY,[0.8158004931533465],[0.7407332062721252]
JZZ,[0.16443652246127072],[0.13503266870975494]
