,treino,previsto
gamma1,[0.8150630762603065],[0.8132168054580688]
gamma2,[0.3681203650383047],[0.35975608229637146]
gamma3,[0.07083953646328556],[0.07321237027645111]
gamma4,[0.43788188302104547],[0.4455748498439789]
JXX,[-0.6109255041336379],[-0.6194642186164856]
JXY,[0.6121546029321616],[0.5924686193466187]
JXZ,[-0.25588029746786645],[-0.26414191722869873]
JYX,[0.6840539845332714],[0.6665146350860596]
JYY,[0.5925904370985218],[0.6000756621360779]
JYZ,[0.1486956182422896],[0.1301005482673645]
JZX,[0.11579696496935821],[0.12147238850593567]
JZY,[-0.9168161896383005],[-0.8988272547721863]
JZZ,[0.7764692864270932],[0.7985313534736633]
