,treino,previsto
gamma1,[0.45671696606312406],[0.41959768533706665]
gamma2,[0.924136409743439],[0.9505979418754578]
gamma3,[0.4459984687779922],[0.4447646737098694]
gamma4,[0.31335253476480773],[0.3126010596752167]
JXX,[0.7194568903837308],[0.4600139856338501]
JXY,[0.03055965702624408],[-0.08157683163881302]
JXZ,[-0.7727784317840369],[-0.8240293264389038]
JYX,[-0.7587698727847505],[-0.5442987084388733]
JYY,[-0.3817575397810242],[-0.5136504769325256]
JYZ,[0.7508252688674453],[0.8254280686378479]
JZX,[0.8672964754196031],[0.7909566164016724]
JZY,[-0.2971753162130415],[-0.3938281834125519]
JZZ,[-0.11667111811504105],[-0.15676823258399963]
