,treino,previsto
gamma1,[0.5137132085026757],[0.5222115516662598]
gamma2,[0.989492910377551],[0.9998122453689575]
gamma3,[0.6935102614314381],[0.7041811943054199]
gamma4,[0.37842657112328093],[0.3416898548603058]
JXX,[-0.1829282414910125],[-0.11770493537187576]
JXY,[0.0839440182091924],[0.18142914772033691]
JXZ,[0.7240732329585464],[0.6801100373268127]
JYX,[-0.6466687116091123],[-0.7738898396492004]
JYY,[-0.5496809588437066],[-0.4936649203300476]
JYZ,[-0.9418054934637778],[-0.837475597858429]
JZX,[-0.7666989331142724],[-0.7102078795433044]
JZY,[-0.9823887482258662],[-0.9987537860870361]
JZZ,[-0.6866193298332723],[-0.6517812013626099]
