,treino,previsto
gamma1,[0.24367290875238423],[0.2680599093437195]
gamma2,[0.6032954889560167],[0.46288421750068665]
gamma3,[0.3705706730496453],[0.4286128878593445]
gamma4,[0.4904333667289672],[0.35907217860221863]
JXX,[-0.8329589576928287],[-1.115813136100769]
JXY,[-0.6552513842656074],[-0.5222803950309753]
JXZ,[0.3676231008548627],[0.35178694128990173]
JYX,[-0.6772806584499753],[-0.5883507132530212]
JYY,[0.8984180459228328],[0.6447950005531311]
JYZ,[0.6886560437412614],[0.45300376415252686]
JZX,[0.4847330814617574],[0.29483598470687866]
JZY,[-0.069108702867124],[0.01904764212667942]
JZZ,[0.654012639158295],[0.6034900546073914]
