,treino,previsto
gamma1,[0.0945328964594655],[0.10590294748544693]
gamma2,[0.5116781206617862],[0.3850442171096802]
gamma3,[0.15482334864507363],[0.201960027217865]
gamma4,[0.2742295663585874],[0.3189162015914917]
JXX,[0.057870765880824626],[0.2422560751438141]
JXY,[0.1714937094997233],[0.1282147318124771]
JXZ,[0.6866524104671512],[0.7075555920600891]
JYX,[0.7972892825291862],[0.818705677986145]
JYY,[0.7643730549373535],[0.8681821823120117]
JYZ,[-0.27060839601498476],[-0.3476942479610443]
JZX,[0.897680879601374],[0.8720895051956177]
JZY,[-0.15185093946021722],[-0.08712504059076309]
JZZ,[-0.3876324692199542],[-0.3769400715827942]
