,treino,previsto
gamma1,[0.4105259240114544],[0.40750545263290405]
gamma2,[0.3800892996387989],[0.5500205755233765]
gamma3,[0.3998964924293077],[0.4138760566711426]
gamma4,[0.07255160439549668],[-0.04014531150460243]
JXX,[0.819538475847744],[1.466200351715088]
JXY,[-0.41184191848264295],[-0.4146140217781067]
JXZ,[-0.08113224133756103],[-0.05381835252046585]
JYX,[-0.7272825789128776],[-0.7535434365272522]
JYY,[0.9901214406925392],[1.538772463798523]
JYZ,[-0.6907120075849054],[-0.926520824432373]
JZX,[0.3478791069281282],[0.49340710043907166]
JZY,[0.19605110908336165],[0.43371325731277466]
JZZ,[0.4292474339778447],[0.9637997150421143]
