,treino,previsto
gamma1,[0.07199025068740816],[0.08087363094091415]
gamma2,[0.560915428900259],[0.5741662979125977]
gamma3,[0.26404199895882374],[0.2663469612598419]
gamma4,[0.6556721737484312],[0.660708487033844]
JXX,[-0.170512001382642],[-0.17003895342350006]
JXY,[-0.424599654760373],[-0.42551442980766296]
JXZ,[0.6894246819607532],[0.7349628210067749]
JYX,[-0.11245795401256231],[-0.15707753598690033]
JYY,[0.05745311741676429],[0.0012705480912700295]
JYZ,[0.10251839349884273],[0.014925437979400158]
JZX,[-0.3221938636021444],[-0.35508379340171814]
JZY,[0.2789912288854657],[0.2745685875415802]
JZZ,[0.8000753853551041],[0.7856484055519104]
