,treino,previsto
gamma1,[0.6171172778569672],[0.6310542821884155]
gamma2,[0.5033938387110474],[0.4523356258869171]
gamma3,[0.9661979651974597],[0.8726875185966492]
gamma4,[0.5282662248683354],[0.6284793019294739]
JXX,[0.1406568462737463],[0.1657935529947281]
JXY,[0.2644659911575571],[0.31575584411621094]
JXZ,[0.634007719766547],[0.5565837621688843]
JYX,[-0.44541829110731035],[-0.4950089454650879]
JYY,[0.30371993601715563],[0.3718967139720917]
JYZ,[0.7816219111185623],[0.7811197638511658]
JZX,[0.8176570464277362],[0.8485358357429504]
JZY,[-0.626974881004831],[-0.635133683681488]
JZZ,[0.30345421888232527],[0.33348506689071655]
