,treino,previsto
gamma1,[0.029797219438070344],[0.028789985924959183]
gamma2,[0.21863797480360336],[0.1991540938615799]
gamma3,[0.5053552881033624],[0.5303199291229248]
gamma4,[0.026535969683863625],[0.03956304490566254]
JXX,[0.2788535969157675],[0.27229902148246765]
JXY,[-0.9499784895546661],[-0.9560248255729675]
JXZ,[-0.4499413632617615],[-0.4587462544441223]
JYX,[-0.5535785237023545],[-0.5745437145233154]
JYY,[0.4729424283280248],[0.4607730209827423]
JYZ,[0.3533989748458226],[0.3537304997444153]
JZX,[0.7843591354096908],[0.7619511485099792]
JZY,[-0.8261223347411677],[-0.8716186881065369]
JZZ,[-0.15615636062945915],[-0.13494719564914703]
