,treino,previsto
gamma1,[0.23174148998607602],[0.20821259915828705]
gamma2,[0.9594850618366995],[0.901145875453949]
gamma3,[0.3194518385537368],[0.3103461265563965]
gamma4,[0.6011422885889965],[0.6327410936355591]
JXX,[0.9164187596345457],[0.8820074200630188]
JXY,[-0.7192628198472104],[-0.6848811507225037]
JXZ,[-0.9527677057223489],[-0.8357080221176147]
JYX,[0.997261307345829],[0.9798250198364258]
JYY,[-0.6314927085942939],[-0.5763957500457764]
JYZ,[-0.75881587356935],[-0.8497628569602966]
JZX,[0.3028424811158388],[0.3309745788574219]
JZY,[-0.3087103248748666],[-0.2822478413581848]
JZZ,[0.7791018795916058],[0.8281794786453247]
