,treino,previsto
gamma1,[0.46153301006262504],[0.46657994389533997]
gamma2,[0.9934850076016687],[0.8187152147293091]
gamma3,[0.9925719941586278],[0.6719741821289062]
gamma4,[0.24267553557344324],[0.1950739175081253]
JXX,[0.07816312921162116],[0.11105567216873169]
JXY,[-0.42160711272055895],[-0.31609800457954407]
JXZ,[-0.9399261828977459],[-0.8712868690490723]
JYX,[0.3072715077855237],[0.22611840069293976]
JYY,[-0.5799826089005378],[-0.41306066513061523]
JYZ,[-0.48544605004078156],[-0.4435696601867676]
JZX,[-0.20560347473354512],[-0.2220909744501114]
JZY,[0.2831563075493455],[0.24416902661323547]
JZZ,[0.9776224208074429],[0.8491775393486023]
