,treino,previsto
gamma1,[0.6813356007212419],[0.7372497916221619]
gamma2,[0.07656360097525783],[0.09060290455818176]
gamma3,[0.8604384375404843],[0.8718340992927551]
gamma4,[0.46768415435630595],[0.4161818325519562]
JXX,[-0.837818670752231],[-0.8979414105415344]
JXY,[0.2136055782918591],[0.19093874096870422]
JXZ,[0.9954557010352247],[1.0465059280395508]
JYX,[-0.7188265123325341],[-0.6780303716659546]
JYY,[0.704572082529658],[0.6089780330657959]
JYZ,[-0.7008545123478973],[-0.6837836503982544]
JZX,[-0.16795724132015688],[-0.15802574157714844]
JZY,[0.7918128551580439],[0.7353787422180176]
JZZ,[-0.40060849944206534],[-0.32529380917549133]
