,treino,previsto
gamma1,[0.039740932475050506],[0.05848183110356331]
gamma2,[0.17677089786513922],[0.13137929141521454]
gamma3,[0.034987875506352184],[0.013433135114610195]
gamma4,[0.43946128473533685],[0.45533615350723267]
JXX,[-0.8504124862537785],[-0.9653056859970093]
JXY,[0.5320014716444283],[0.42060768604278564]
JXZ,[0.944187335187751],[1.0422205924987793]
JYX,[-0.16941362221762857],[-0.17299285531044006]
JYY,[0.889752232974109],[0.9207867383956909]
JYZ,[-0.1410672442944536],[-0.04736501723527908]
JZX,[0.24322790321746246],[0.22472761571407318]
JZY,[0.8389083130549975],[0.7201899886131287]
JZZ,[-0.5924918257624066],[-0.6476439237594604]
