,treino,previsto
gamma1,[0.433483090039801],[0.42277365922927856]
gamma2,[0.5827558773717127],[0.5470001101493835]
gamma3,[0.09947541503447277],[0.10544750839471817]
gamma4,[0.3071740013389854],[0.3179268538951874]
JXX,[-0.7105588947326631],[-0.7908400893211365]
JXY,[-0.02020534897708659],[-0.07116192579269409]
JXZ,[0.010200296225074235],[-0.00044359915773384273]
JYX,[0.9376978550041575],[0.9524364471435547]
JYY,[0.6239745196640374],[0.5325345993041992]
JYZ,[0.5803349788037444],[0.5869783163070679]
JZX,[0.3600894847607672],[0.46119093894958496]
JZY,[-0.6868256663820986],[-0.7274475693702698]
JZZ,[0.826249436041292],[0.8044548034667969]
