,treino,previsto
gamma1,[0.019670627013046116],[0.0163109228014946]
gamma2,[0.7356439915697156],[0.7282789349555969]
gamma3,[0.5167042010454891],[0.5235670804977417]
gamma4,[0.604345615005703],[0.5750406384468079]
JXX,[-0.9148685728348462],[-0.9258309006690979]
JXY,[0.1793729008033076],[0.13517382740974426]
JXZ,[-0.961378377305627],[-0.9945659041404724]
JYX,[0.028252278584538937],[-0.0031983277294784784]
JYY,[0.9532922726476154],[0.9646819233894348]
JYZ,[-0.4195063861588373],[-0.4722102880477905]
JZX,[0.9484396940028381],[0.9515965580940247]
JZY,[0.2720623438569263],[0.29872623085975647]
JZZ,[0.7679741736944607],[0.7689036130905151]
