,treino,previsto
gamma1,[0.9998162341661194],[1.0005766153335571]
gamma2,[0.23971518216378862],[0.22181043028831482]
gamma3,[0.33807775725669986],[0.33942699432373047]
gamma4,[0.7081943329851277],[0.7190693616867065]
JXX,[0.9304842831042459],[0.8881939649581909]
JXY,[-0.9766906124157178],[-0.9518482089042664]
JXZ,[0.4719832395937509],[0.44067057967185974]
JYX,[-0.6839745504705037],[-0.7122254967689514]
JYY,[0.9726789033256467],[0.9560806751251221]
JYZ,[-0.9662386915840475],[-0.9112261533737183]
JZX,[0.7589825362693423],[0.7520833611488342]
JZY,[0.3627013288028291],[0.3473319411277771]
JZZ,[0.7146847649630497],[0.6793758869171143]
