,treino,previsto
gamma1,[0.10245584696998078],[0.08640445023775101]
gamma2,[0.26380664067454207],[0.3256847560405731]
gamma3,[0.9655730932373155],[0.8016796112060547]
gamma4,[0.48155277761710846],[0.35503241419792175]
JXX,[-0.2963074883442347],[-0.254528284072876]
JXY,[-0.13962750801980395],[-0.061789531260728836]
JXZ,[-0.0926582728208516],[-0.1315087378025055]
JYX,[-0.31306051824349357],[-0.3566291928291321]
JYY,[0.024888729848817848],[0.01272964384406805]
JYZ,[-0.21516919708905635],[-0.2500791549682617]
JZX,[-0.9181825549143148],[-0.7289663553237915]
JZY,[-0.16293478520770655],[-0.04765870049595833]
JZZ,[-0.9526802754794608],[-0.8834056258201599]
