,treino,previsto
gamma1,[0.08480848096926208],[0.07386759668588638]
gamma2,[0.2766402721949226],[0.2826167643070221]
gamma3,[0.19380153749016393],[0.2176087647676468]
gamma4,[0.5680101195136193],[0.5575000643730164]
JXX,[0.5203229566195489],[0.5929582118988037]
JXY,[0.027633204606499318],[-0.009665040299296379]
JXZ,[0.9942043682387769],[0.9409399032592773]
JYX,[0.07844212328817135],[0.05931195616722107]
JYY,[0.8711112121391873],[0.9046725034713745]
JYZ,[-0.7433546640431199],[-0.6740822792053223]
JZX,[-0.012052371670506545],[-0.0670347511768341]
JZY,[-0.7209990500522725],[-0.7634842991828918]
JZZ,[-0.974270856363531],[-0.9570471048355103]
