,treino,previsto
gamma1,[0.4129795419466491],[0.41367673873901367]
gamma2,[0.1831484806929179],[0.1877588927745819]
gamma3,[0.34609910428201995],[0.3380609452724457]
gamma4,[0.6307958737099989],[0.6295808553695679]
JXX,[0.9567097167419933],[0.9354454874992371]
JXY,[-0.8909546899790852],[-0.8817880749702454]
JXZ,[0.45132344234864985],[0.4574519097805023]
JYX,[-0.032276513351115144],[-0.047932349145412445]
JYY,[0.8834464903328145],[0.8625373840332031]
JYZ,[-0.18629102358141614],[-0.19449889659881592]
JZX,[0.8384859880845335],[0.8305168747901917]
JZY,[-0.6817044022321801],[-0.6592652201652527]
JZZ,[0.9895603626777179],[0.9623594284057617]
