,treino,previsto
gamma1,[0.6813356007212419],[0.7132640480995178]
gamma2,[0.07656360097525783],[0.08279863744974136]
gamma3,[0.8604384375404843],[0.8809847235679626]
gamma4,[0.46768415435630595],[0.4565238654613495]
JXX,[-0.837818670752231],[-0.870643138885498]
JXY,[0.2136055782918591],[0.2109794020652771]
JXZ,[0.9954557010352247],[1.0296828746795654]
JYX,[-0.7188265123325341],[-0.7206650972366333]
JYY,[0.704572082529658],[0.6766565442085266]
JYZ,[-0.7008545123478973],[-0.6976506114006042]
JZX,[-0.16795724132015688],[-0.166309654712677]
JZY,[0.7918128551580439],[0.7796536087989807]
JZZ,[-0.40060849944206534],[-0.3714348077774048]
