,treino,previsto
gamma1,[0.25380093529249415],[0.24290259182453156]
gamma2,[0.691880100354552],[0.673730731010437]
gamma3,[0.3244381436862491],[0.31762856245040894]
gamma4,[0.6748205703679084],[0.6197883486747742]
JXX,[-0.6374702733335573],[-0.6027888655662537]
JXY,[0.3228610969904888],[0.34923744201660156]
JXZ,[-0.3308805936649999],[-0.37746116518974304]
JYX,[-0.6041207916749591],[-0.6433687806129456]
JYY,[-0.02096932190376899],[-0.032661620527505875]
JYZ,[-0.01193064178564951],[0.0009822051506489515]
JZX,[-0.04045491970371362],[-0.09322911500930786]
JZY,[-0.08333777059837977],[-0.07592044025659561]
JZZ,[-0.47093939488950465],[-0.531709611415863]
