,treino,previsto
gamma1,[0.22192817569031764],[0.22836172580718994]
gamma2,[0.5366800081748135],[0.527478039264679]
gamma3,[0.2766826434414502],[0.27655690908432007]
gamma4,[0.1726645292853689],[0.16140367090702057]
JXX,[-0.527903820525131],[-0.6001702547073364]
JXY,[-0.7936679315385684],[-0.8572179675102234]
JXZ,[-0.20788351477863798],[-0.264803409576416]
JYX,[-0.6900554583951795],[-0.7031025886535645]
JYY,[-0.8669698086408202],[-0.8739553093910217]
JYZ,[-0.19681797102985032],[-0.23853282630443573]
JZX,[0.8359100861754378],[0.8247294425964355]
JZY,[0.600904702991617],[0.5823957920074463]
JZZ,[0.5303252050108769],[0.5124159455299377]
