,treino,previsto
gamma1,[0.444573573873013],[0.4694406986236572]
gamma2,[0.2210391731572191],[0.22770248353481293]
gamma3,[0.45503295884771644],[0.4322856664657593]
gamma4,[0.024766967489568525],[0.01107611134648323]
JXX,[0.8497305032518905],[0.893634557723999]
JXY,[0.8972115559863543],[0.8841102719306946]
JXZ,[0.7848666880971586],[0.724990725517273]
JYX,[-0.8328986463386328],[-0.8238009810447693]
JYY,[0.18405445377147056],[0.19704855978488922]
JYZ,[-0.15250518353007725],[-0.1640937179327011]
JZX,[0.06017602023601287],[0.05610918998718262]
JZY,[-0.7393941175050389],[-0.7733176350593567]
JZZ,[-0.6160056849214146],[-0.6331275105476379]
