,treino,previsto
gamma1,[0.9760813786842278],[1.0062854290008545]
gamma2,[0.7029155842610357],[0.6002262234687805]
gamma3,[0.3428296389618385],[0.33374151587486267]
gamma4,[0.379948855514633],[0.3563080430030823]
JXX,[-0.8531466903953369],[-0.8986778855323792]
JXY,[0.1887238582724753],[0.1796981543302536]
JXZ,[0.9788939235548184],[0.9190714955329895]
JYX,[-0.31203169079243565],[-0.2830773890018463]
JYY,[0.08794858485146739],[-0.0033584940247237682]
JYZ,[-0.25131913562220887],[-0.31227797269821167]
JZX,[0.47920496341231167],[0.5067431926727295]
JZY,[0.37092763164172804],[0.41160061955451965]
JZZ,[0.1974549908787],[0.1836954951286316]
