,treino,previsto
gamma1,[0.7065646893037225],[0.6507375836372375]
gamma2,[0.7244493284983917],[0.6816821694374084]
gamma3,[0.7659427822583291],[0.7239262461662292]
gamma4,[0.44137775501430254],[0.5047373175621033]
JXX,[0.42468597565383703],[0.7081212401390076]
JXY,[0.6795994726237466],[0.4868277609348297]
JXZ,[-0.6348162260909651],[-0.6542329788208008]
JYX,[0.9965652550359014],[0.9514285922050476]
JYY,[-0.6118090425525051],[-0.32278329133987427]
JYZ,[0.34177346053199664],[0.3856845796108246]
JZX,[-0.8164267732816153],[-0.8803886771202087]
JZY,[0.5154739618114095],[0.5102882981300354]
JZZ,[-0.6973994850161125],[-0.34442606568336487]
