,treino,previsto
gamma1,[0.6306505848550839],[0.5598902702331543]
gamma2,[0.5006197765650313],[0.46400687098503113]
gamma3,[0.8511188349123333],[0.7059715986251831]
gamma4,[0.028351246084461268],[0.026265932247042656]
JXX,[0.598230738233454],[0.41793912649154663]
JXY,[-0.34818771187492725],[-0.25627103447914124]
JXZ,[-0.5190129698346531],[-0.6052848696708679]
JYX,[0.6451117387363627],[0.5554770827293396]
JYY,[-0.7698749260257931],[-0.8131246566772461]
JYZ,[-0.047526449664778925],[-0.11668958514928818]
JZX,[0.11578945815114117],[0.14824000000953674]
JZY,[0.22266613301352445],[0.10031892359256744]
JZZ,[-0.7090570694820459],[-0.79010409116745]
