,treino,previsto
gamma1,[0.9291994556782153],[0.80573570728302]
gamma2,[0.27411222199274377],[0.20236869156360626]
gamma3,[0.3666218132183866],[0.3450644314289093]
gamma4,[0.7173445069748815],[0.6444839835166931]
JXX,[0.09738921128764444],[0.013131682761013508]
JXY,[0.5010819007713414],[0.5476985573768616]
JXZ,[0.49461345881920815],[0.49837788939476013]
JYX,[0.7300902479000198],[0.6250554919242859]
JYY,[-0.42818641019276615],[-0.4527919888496399]
JYZ,[0.9311449267290317],[0.8005198240280151]
JZX,[0.13348005804138263],[0.06794717907905579]
JZY,[0.4947781939171796],[0.5413130521774292]
JZZ,[0.5097966322719836],[0.4404756426811218]
