,treino,previsto
gamma1,[0.4407622204637107],[0.4263910949230194]
gamma2,[0.028632026370586927],[0.021953260526061058]
gamma3,[0.8961816708493071],[0.8848743438720703]
gamma4,[0.12987407341084578],[0.12260735780000687]
JXX,[-0.08278658122587723],[-0.04845872521400452]
JXY,[0.75573580747802],[0.7335905432701111]
JXZ,[-0.936307039182035],[-1.0200674533843994]
JYX,[-0.43514770769241484],[-0.40258440375328064]
JYY,[0.9235823398396055],[0.9609255194664001]
JYZ,[0.32863746890923196],[0.34769028425216675]
JZX,[-0.7432552611528482],[-0.7613304257392883]
JZY,[-0.3032215345335192],[-0.2583819329738617]
JZZ,[0.7594986370688406],[0.7835763692855835]
