,treino,previsto
gamma1,[0.23433096104669637],[0.04342549294233322]
gamma2,[0.9956448355104628],[-0.42699357867240906]
gamma3,[0.47026350752244794],[0.2712252140045166]
gamma4,[0.8364614512743888],[0.5973790287971497]
JXX,[-0.5240707458162173],[0.08593598008155823]
JXY,[0.08845845059190371],[2.197460651397705]
JXZ,[-0.2600896669038415],[0.32646486163139343]
JYX,[0.20784007719238895],[-2.171710968017578]
JYY,[0.25144060821610803],[0.26941290497779846]
JYZ,[-0.8689422815203738],[-0.08386914432048798]
JZX,[-0.9736640168902517],[-0.41844868659973145]
JZY,[0.67493816419292],[0.6866098046302795]
JZZ,[-0.4812919713439847],[-2.240633487701416]
