,treino,previsto
gamma1,[0.24367290875238423],[0.2687195837497711]
gamma2,[0.6032954889560167],[0.49644431471824646]
gamma3,[0.3705706730496453],[0.4186716079711914]
gamma4,[0.4904333667289672],[0.3876361846923828]
JXX,[-0.8329589576928287],[-1.0728933811187744]
JXY,[-0.6552513842656074],[-0.5497925281524658]
JXZ,[0.3676231008548627],[0.3560849130153656]
JYX,[-0.6772806584499753],[-0.6183876395225525]
JYY,[0.8984180459228328],[0.7042106986045837]
JYZ,[0.6886560437412614],[0.5011494755744934]
JZX,[0.4847330814617574],[0.3349047303199768]
JZY,[-0.069108702867124],[0.003407171694561839]
JZZ,[0.654012639158295],[0.6184378862380981]
