,treino,previsto
gamma1,[0.9760813786842278],[0.9981041550636292]
gamma2,[0.7029155842610357],[0.5641567707061768]
gamma3,[0.3428296389618385],[0.32641351222991943]
gamma4,[0.379948855514633],[0.3453383445739746]
JXX,[-0.8531466903953369],[-0.9124224781990051]
JXY,[0.1887238582724753],[0.1837233304977417]
JXZ,[0.9788939235548184],[0.8825779557228088]
JYX,[-0.31203169079243565],[-0.27042442560195923]
JYY,[0.08794858485146739],[-0.03988288715481758]
JYZ,[-0.25131913562220887],[-0.3372840881347656]
JZX,[0.47920496341231167],[0.5180062651634216]
JZY,[0.37092763164172804],[0.4227164089679718]
JZZ,[0.1974549908787],[0.16352678835391998]
