,treino,previsto
gamma1,[0.9917405840162875],[0.9300143122673035]
gamma2,[0.12236895925038416],[0.09960649907588959]
gamma3,[0.14061496110044236],[0.16540740430355072]
gamma4,[0.1733197006715852],[0.18640530109405518]
JXX,[-0.20502224603708497],[-0.20811554789543152]
JXY,[-0.6209768603323691],[-0.6340348720550537]
JXZ,[0.8048786399510626],[0.7691999673843384]
JYX,[0.25107473156469906],[0.26933610439300537]
JYY,[0.05334375453651985],[0.06034569442272186]
JYZ,[0.3934534044238047],[0.3716602325439453]
JZX,[0.7049624374714418],[0.6981104016304016]
JZY,[0.37205632722347204],[0.39593204855918884]
JZZ,[-0.7289865579589982],[-0.7066861987113953]
