,treino,previsto
gamma1,[0.46153301006262504],[0.4742564558982849]
gamma2,[0.9934850076016687],[0.9574328660964966]
gamma3,[0.9925719941586278],[0.8793555498123169]
gamma4,[0.24267553557344324],[0.2221290022134781]
JXX,[0.07816312921162116],[0.0935683324933052]
JXY,[-0.42160711272055895],[-0.38764286041259766]
JXZ,[-0.9399261828977459],[-0.9424235820770264]
JYX,[0.3072715077855237],[0.2730453908443451]
JYY,[-0.5799826089005378],[-0.5219532251358032]
JYZ,[-0.48544605004078156],[-0.4647366404533386]
JZX,[-0.20560347473354512],[-0.20525656640529633]
JZY,[0.2831563075493455],[0.26679372787475586]
JZZ,[0.9776224208074429],[0.9114118218421936]
