,treino,previsto
gamma1,[0.19592491833566006],[0.19909238815307617]
gamma2,[0.03453679871361848],[0.044829629361629486]
gamma3,[0.9796207979853099],[0.9819638729095459]
gamma4,[0.7048751023416616],[0.6803882122039795]
JXX,[-0.2872035864745557],[-0.2945791184902191]
JXY,[0.6623205548983861],[0.6416115164756775]
JXZ,[-0.2952427056704183],[-0.28791382908821106]
JYX,[-0.8825503740913454],[-0.8570033311843872]
JYY,[-0.05333894071130718],[-0.046733710914850235]
JYZ,[0.4563627662832759],[0.4685100317001343]
JZX,[0.35697982544055074],[0.36729952692985535]
JZY,[-0.8706931801415108],[-0.8809232711791992]
JZZ,[-0.0059663070718503075],[-0.02465270459651947]
