,treino,previsto
gamma1,[0.47149733572375285],[0.4433123469352722]
gamma2,[0.83833102010331],[0.7662363052368164]
gamma3,[0.9959490901086114],[0.7988412380218506]
gamma4,[0.5725822051460012],[0.49024802446365356]
JXX,[-0.1579107714267074],[-0.20375360548496246]
JXY,[0.12982945963868775],[0.10912352800369263]
JXZ,[0.1162808953521044],[0.1847485601902008]
JYX,[0.17770025530371414],[0.15232834219932556]
JYY,[0.6015631527261587],[0.4640187621116638]
JYZ,[0.9337535631262239],[0.8769115209579468]
JZX,[0.34522097948514796],[0.2883938252925873]
JZY,[0.6176103665600245],[0.4497702717781067]
JZZ,[0.14054965261621977],[0.11991136521100998]
