,treino,previsto
gamma1,[0.06894367026654058],[0.08314449340105057]
gamma2,[0.3200841593158338],[0.20584814250469208]
gamma3,[0.8250920180563502],[0.733054518699646]
gamma4,[0.8431495877420079],[0.8114379048347473]
JXX,[0.7765361529049761],[0.6431165933609009]
JXY,[-0.20001120805797412],[-0.1233181282877922]
JXZ,[0.17724036554846423],[0.33709239959716797]
JYX,[0.7195733470855228],[0.6582835912704468]
JYY,[-0.5429215932707987],[-0.5186061263084412]
JYZ,[0.03143456804703959],[-0.12254133820533752]
JZX,[0.16746097114721215],[0.09038342535495758]
JZY,[0.8943990439534582],[0.6623647809028625]
JZZ,[-0.9356372202874645],[-0.7859936952590942]
