,treino,previsto
gamma1,[0.6924227459953175],[0.6456859707832336]
gamma2,[0.21237676835833108],[0.18958576023578644]
gamma3,[0.9711059513537736],[0.9077856540679932]
gamma4,[0.07035548430116423],[0.06443994492292404]
JXX,[0.1623042650091293],[0.13610021770000458]
JXY,[-0.6104910089317266],[-0.6693313717842102]
JXZ,[0.9305022141222223],[0.8594412207603455]
JYX,[0.8479528033535886],[0.9175465106964111]
JYY,[-0.06572264360605207],[-0.10734966397285461]
JYZ,[0.3269412890601211],[0.3688831627368927]
JZX,[-0.5709540605240639],[-0.6037096977233887]
JZY,[-0.5566075009475187],[-0.5945919156074524]
JZZ,[-0.4229551332374877],[-0.399188369512558]
