,treino,previsto
gamma1,[0.966730948165597],[0.865931510925293]
gamma2,[0.8038946734021046],[0.4533666968345642]
gamma3,[0.41903060141150406],[0.3684142529964447]
gamma4,[0.8718372477591566],[0.7363519072532654]
JXX,[0.16151432986791336],[0.14225390553474426]
JXY,[-0.5885520020378399],[-0.7222620844841003]
JXZ,[0.28393873546227],[0.15232503414154053]
JYX,[0.8929708779032515],[0.8007258176803589]
JYY,[-0.9175870687900451],[-0.7103258967399597]
JYZ,[-0.10120076827109403],[-0.12644076347351074]
JZX,[-0.2931088962646198],[-0.312915176153183]
JZY,[-0.4241611986546143],[-0.4592016935348511]
JZZ,[0.7538488993092554],[0.835277259349823]
