,treino,previsto
gamma1,[0.2669633158304182],[0.25850600004196167]
gamma2,[0.3294786484694515],[0.3169429898262024]
gamma3,[0.7265968271185355],[0.6700637936592102]
gamma4,[0.47305066131356854],[0.4282965064048767]
JXX,[0.2789473894406407],[0.24901188910007477]
JXY,[-0.14195803173618882],[-0.12589815258979797]
JXZ,[0.44859764131257807],[0.530467689037323]
JYX,[-0.8675370608806985],[-0.7574390172958374]
JYY,[0.39572582339265283],[0.36707404255867004]
JYZ,[-0.25013652378796336],[-0.2764507532119751]
JZX,[0.2160727927839059],[0.23819974064826965]
JZY,[-0.6598174185959966],[-0.6196056604385376]
JZZ,[-0.31086587417068134],[-0.266492635011673]
