,treino,previsto
gamma1,[0.5027374637992491],[0.4399298131465912]
gamma2,[0.6354437055408811],[0.597515881061554]
gamma3,[0.9537326488081348],[0.8764840960502625]
gamma4,[0.9867575298826218],[1.0051606893539429]
JXX,[0.49458253244656714],[0.583626389503479]
JXY,[-0.5944947353081806],[-0.4686524271965027]
JXZ,[-0.5896826918056928],[-0.6816902756690979]
JYX,[0.2015142521860358],[0.1888178288936615]
JYY,[-0.8864854257125787],[-0.7146840691566467]
JYZ,[0.5526572011585595],[0.43281289935112]
JZX,[0.5288222950287738],[0.5404866337776184]
JZY,[-0.9165274392042873],[-0.8559062480926514]
JZZ,[0.36678988670422896],[0.5046226978302002]
