,treino,previsto
gamma1,[0.6812220765393857],[0.5938080549240112]
gamma2,[0.5363810274705547],[0.33488908410072327]
gamma3,[0.8462927828514535],[0.6588910818099976]
gamma4,[0.22458305043747517],[0.26476413011550903]
JXX,[-0.6008225872917998],[-0.70123690366745]
JXY,[0.23010520368993959],[0.17141273617744446]
JXZ,[-0.7857793521751026],[-0.87421715259552]
JYX,[0.8103557816972058],[0.641128659248352]
JYY,[-0.6158465411883403],[-0.8598207235336304]
JYZ,[-0.07755771611098128],[-0.004460840951651335]
JZX,[0.5424739695589225],[0.5708186030387878]
JZY,[0.8158004931533465],[0.7248610854148865]
JZZ,[0.16443652246127072],[0.15718905627727509]
