,treino,previsto
gamma1,[0.4910757744119296],[0.5268685817718506]
gamma2,[0.30905556807451295],[0.3182348608970642]
gamma3,[0.40997825176431146],[0.37739914655685425]
gamma4,[0.8280561841162569],[0.7363255023956299]
JXX,[-0.7093276763334386],[-0.6600906848907471]
JXY,[-0.30097748941397007],[-0.29389488697052]
JXZ,[-0.6741283351047271],[-0.6310094594955444]
JYX,[-0.5082135837716129],[-0.612797200679779]
JYY,[0.38476156435115083],[0.32455071806907654]
JYZ,[-0.6899586608088255],[-0.8262194395065308]
JZX,[-0.2981621320585077],[-0.19548754394054413]
JZY,[-0.5989112539604846],[-0.5276312232017517]
JZZ,[0.9488189626598429],[0.9991022944450378]
