,treino,previsto
gamma1,[0.9998162341661194],[0.9613173007965088]
gamma2,[0.23971518216378862],[0.16340236365795135]
gamma3,[0.33807775725669986],[0.33653533458709717]
gamma4,[0.7081943329851277],[0.7164971232414246]
JXX,[0.9304842831042459],[0.7264448404312134]
JXY,[-0.9766906124157178],[-0.8664502501487732]
JXZ,[0.4719832395937509],[0.35680097341537476]
JYX,[-0.6839745504705037],[-0.7392779588699341]
JYY,[0.9726789033256467],[0.8486713767051697]
JYZ,[-0.9662386915840475],[-0.7252431511878967]
JZX,[0.7589825362693423],[0.7324106693267822]
JZY,[0.3627013288028291],[0.2983768880367279]
JZZ,[0.7146847649630497],[0.5294491052627563]
