,treino,previsto
gamma1,[0.31450434093874435],[0.29523009061813354]
gamma2,[0.25508215274135215],[0.2319217026233673]
gamma3,[0.33905230728624136],[0.3406258821487427]
gamma4,[0.27594881602881005],[0.2761847674846649]
JXX,[-0.25881137975062707],[-0.24968571960926056]
JXY,[0.8152502726521875],[0.8214915990829468]
JXZ,[-0.2079467635711556],[-0.18112756311893463]
JYX,[-0.587893141865695],[-0.5512025356292725]
JYY,[0.6355952820309936],[0.6244406700134277]
JYZ,[0.5175681866126696],[0.48394614458084106]
JZX,[0.3965657038489854],[0.37671422958374023]
JZY,[-0.95637294402159],[-1.0292681455612183]
JZZ,[-0.18553914661270632],[-0.1960485279560089]
