,treino,previsto
gamma1,[0.7406551989400061],[0.6957271099090576]
gamma2,[0.6621666555152632],[0.6781582236289978]
gamma3,[0.13657852434493012],[0.14511986076831818]
gamma4,[0.5356617475477887],[0.5303415060043335]
JXX,[-0.9754435052040491],[-0.9808008670806885]
JXY,[-0.7752022778395284],[-0.7448780536651611]
JXZ,[-0.21432527689851488],[-0.15675030648708344]
JYX,[0.3677285469065339],[0.3216347396373749]
JYY,[-0.7226181335707385],[-0.7673178315162659]
JYZ,[-0.7751128742812254],[-0.7802809476852417]
JZX,[-0.5363952858520995],[-0.5579268336296082]
JZY,[0.5151849707900231],[0.47727489471435547]
JZZ,[-0.7051975580794432],[-0.6783249974250793]
