,treino,previsto
gamma1,[0.9600263501514082],[0.9435155987739563]
gamma2,[0.020403045679433296],[0.03916465863585472]
gamma3,[0.013040577948985943],[0.012171423062682152]
gamma4,[0.4360070478690712],[0.41274207830429077]
JXX,[0.09360310707326613],[0.06699194759130478]
JXY,[-0.751762199047689],[-0.7383390069007874]
JXZ,[-0.439812774919055],[-0.43478891253471375]
JYX,[-0.13859556840738407],[-0.13657830655574799]
JYY,[-0.9662104295599947],[-0.8969389796257019]
JYZ,[-0.0036095623537208965],[-0.04532807320356369]
JZX,[0.9040597871742617],[0.8882365226745605]
JZY,[-0.14288133986122675],[-0.13722723722457886]
JZZ,[0.6680513959234107],[0.6589322686195374]
