,treino,previsto
gamma1,[0.20136711521936546],[0.16064341366291046]
gamma2,[0.8194173185392594],[0.7310259938240051]
gamma3,[0.6529689056798653],[0.6381623148918152]
gamma4,[0.1474309569583241],[0.1388566642999649]
JXX,[-0.047683475541308695],[-0.1717769205570221]
JXY,[0.2604381086377703],[0.24804970622062683]
JXZ,[-0.19207806086305412],[-0.12042117863893509]
JYX,[0.8400480253526539],[0.7873678803443909]
JYY,[-0.9662967591954601],[-0.9206826686859131]
JYZ,[0.9752211014725047],[0.9519137740135193]
JZX,[0.40822888780668243],[0.3522222936153412]
JZY,[0.6079899762951007],[0.5807755589485168]
JZZ,[0.6062115991790376],[0.5826722979545593]
