,treino,previsto
gamma1,[0.7304444585170966],[0.7441205382347107]
gamma2,[0.4323894557693134],[0.3842557668685913]
gamma3,[0.5600881671017948],[0.5658193826675415]
gamma4,[0.5427750652860777],[0.5684778690338135]
JXX,[-0.3425989589338041],[-0.3322812616825104]
JXY,[0.966427833152556],[1.0170619487762451]
JXZ,[0.918495070954692],[0.8888952732086182]
JYX,[0.8366488800851453],[0.819170355796814]
JYY,[0.5798112643432451],[0.5492255091667175]
JYZ,[0.7501332473545428],[0.7282271981239319]
JZX,[-0.9991944506389123],[-0.9964603185653687]
JZY,[0.253978106028669],[0.2973044514656067]
JZZ,[-0.5047147084859811],[-0.48800843954086304]
