,treino,previsto
gamma1,[0.4105259240114544],[0.41555702686309814]
gamma2,[0.3800892996387989],[0.43425285816192627]
gamma3,[0.3998964924293077],[0.40569132566452026]
gamma4,[0.07255160439549668],[0.05097965896129608]
JXX,[0.819538475847744],[0.9512742757797241]
JXY,[-0.41184191848264295],[-0.42449507117271423]
JXZ,[-0.08113224133756103],[-0.049415964633226395]
JYX,[-0.7272825789128776],[-0.7306698560714722]
JYY,[0.9901214406925392],[1.0924135446548462]
JYZ,[-0.6907120075849054],[-0.7431511878967285]
JZX,[0.3478791069281282],[0.39046812057495117]
JZY,[0.19605110908336165],[0.24630841612815857]
JZZ,[0.4292474339778447],[0.5387606024742126]
