,treino,previsto
gamma1,[0.25380093529249415],[0.25115177035331726]
gamma2,[0.691880100354552],[0.6900432705879211]
gamma3,[0.3244381436862491],[0.3226903975009918]
gamma4,[0.6748205703679084],[0.6637006998062134]
JXX,[-0.6374702733335573],[-0.6282135248184204]
JXY,[0.3228610969904888],[0.33122435212135315]
JXZ,[-0.3308805936649999],[-0.3483547568321228]
JYX,[-0.6041207916749591],[-0.6194274425506592]
JYY,[-0.02096932190376899],[-0.022736430168151855]
JYZ,[-0.01193064178564951],[-0.007479425054043531]
JZX,[-0.04045491970371362],[-0.058524034917354584]
JZY,[-0.08333777059837977],[-0.08111036568880081]
JZZ,[-0.47093939488950465],[-0.49063846468925476]
