,treino,previsto
gamma1,[0.7701398359379902],[0.7667739391326904]
gamma2,[0.27269808567197074],[0.26353445649147034]
gamma3,[0.8019154831626036],[0.8028400540351868]
gamma4,[0.729824832622016],[0.7276255488395691]
JXX,[0.586680167523326],[0.5548554062843323]
JXY,[0.6439080846394536],[0.6551223993301392]
JXZ,[-0.029930744138109366],[-0.037408944219350815]
JYX,[-0.47675703411068415],[-0.47502759099006653]
JYY,[-0.999096570229858],[-1.013694167137146]
JYZ,[0.32563712576753523],[0.32600152492523193]
JZX,[-0.05949148587110997],[-0.06181291118264198]
JZY,[0.5194612701957861],[0.5031571388244629]
JZZ,[-0.2536792558523169],[-0.2758544087409973]
