,treino,previsto,MAPE,MSE,AE
gamma1,[0.35803267961629326],[0.3578501343727112],0.0005098563733838841,3.3322765954439955e-08,0.00018254524358207735
gamma2,[0.260402331953273],[0.26028749346733093],0.0004410040612181505,1.3187877853467091e-08,0.00011483848594207036
gamma3,[0.8042812841588886],[0.8041223883628845],0.00019756246867065264,2.5247873987755174e-08,0.0001588957960040327
gamma4,[0.6316639223416798],[0.6316529512405396],1.7368573306453767e-05,1.203650602292347e-10,1.0971101140233586e-05
JXX,[0.4681187282893935],[0.46798884868621826],0.00027745013246925496,1.6868711320955578e-08,0.0001298796031752314
JXY,[0.3169000364801515],[0.31651195883750916],0.0012246058629490787,1.5060425671885938e-07,0.00038807764264237044
JXZ,[-0.39402405222328984],[-0.39467573165893555],0.0016539077550433432,4.2468608684350105e-07,0.0006516794356457023
JYX,[0.36846625615391093],[0.3684483766555786],4.852411322259558e-05,3.1967646061537205e-10,1.7879498332318278e-05
JYY,[-0.2066527099339721],[-0.20661218464374542],0.00019610335736530037,1.642299147957415e-09,4.052529022668949e-05
JYZ,[0.5550331757802247],[0.5548158884048462],0.00039148538296484696,4.7213803498884336e-08,0.0002172873753785165
JZX,[-0.7632008602691229],[-0.7631157040596008],0.00011157771689626882,7.251580020171286e-09,8.515620952209701e-05
JZY,[-0.5534677673755009],[-0.5532177686691284],0.0004516951503028037,6.24993531878905e-08,0.00024999870637243404
JZZ,[0.8029261725493977],[0.8027119040489197],0.0002668595293109935,4.59109902970949e-08,0.00021426850047800983
JIX,[-0.7863429245966886],[-0.7862271070480347],0.00014728631113884047,1.3413704576215552e-08,0.00011581754865397365
JIY,[0.40517104797371095],[0.40551164746284485],0.0008406313601064517,1.1600801199827165e-07,0.00034059948913389704
JIZ,[0.30408404062855077],[0.30442553758621216],0.001123034793129909,1.166201720919861e-07,0.0003414969576613913
JXI,[0.8807047791322358],[0.8798133134841919],0.0010122184745292781,7.947110016422888e-07,0.0008914656480438765
JYI,[-0.4577695468793537],[-0.45751136541366577],0.0005639987794031775,6.665766922475286e-08,0.0002581814656879011
JZI,[-0.48844897313392166],[-0.4881424903869629],0.0006274611347677842,9.39316741833931e-08,0.0003064827469587694
