,treino,previsto,MAPE,MSE,AE
gamma1,[0.77529863915214],[0.787462055683136],0.015688685516458228,0.0001479487017065056,0.012163416530995952
gamma2,[0.34274672680843743],[0.3343536853790283],0.024487590319425618,7.04431444357777e-05,0.00839304142940911
gamma3,[0.5901025879832493],[0.563899576663971],0.044404162687763336,0.0006865978021982309,0.02620301131927838
gamma4,[0.1603307626513215],[0.15649749338626862],0.023908507647963224,1.4693953258399174e-05,0.0038332692650528966
JIX,[0.8559831317553486],[0.7909990549087524],0.07591747364616228,0.004222930243604311,0.06498407684659613
JIY,[-0.6539462199039121],[-0.6931420564651489],0.05993740061223395,0.0015363136037351889,0.03919583656123682
JIZ,[0.9412578465756445],[0.8301019072532654],0.11809297497680517,0.012355642846640426,0.1111559393223791
JXI,[-0.5237824485830533],[-0.4988422691822052],0.047615530967707695,0.0006220125485464898,0.02494017940084814
JYI,[-0.07049588397328099],[-0.11236051470041275],0.5938592208163399,0.0017526473059191045,0.04186463072713176
JZI,[0.7955231915539118],[0.7467882037162781],0.06126155510619206,0.0023750990395343093,0.04873498783763375
JXX,[-0.28845257802171864],[-0.22979967296123505],0.20333638708566995,0.0034401632720341023,0.058652905060483596
JXY,[0.016102540300439783],[0.03159831091761589],0.9623183875374556,0.0002401189070201384,0.015495770617176108
JXZ,[-0.676948428038167],[-0.7051505446434021],0.04166065749937013,0.0007953593810152764,0.028202116605235084
JYX,[0.922305841157107],[0.840088963508606],0.08914274851100731,0.006759614970268592,0.08221687764850105
JYY,[0.9705653285538425],[1.0392544269561768],0.07077225652051894,0.0047181922393255615,0.06868909840233428
JYZ,[-0.6566170474147057],[-0.5881503224372864],0.10427192721692646,0.004687692429133578,0.06846672497741935
JZX,[-0.7544846679233637],[-0.7642290592193604],0.012915293988434596,9.495316172949606e-05,0.00974439129599669
JZY,[-0.05489607943462049],[-0.057948675006628036],0.05560680477452109,9.318339726240062e-06,0.0030525955720075437
JZZ,[0.03745363680889113],[-0.041501808911561966],2.1080848870118225,0.006233962408915415,0.0789554457204531
