,treino,previsto,MAPE,MSE,AE
gamma1,[0.8133552610220813],[0.7220719456672668],0.11223055868613394,0.00833264366216651,0.09128331535481449
gamma2,[0.5073148980567306],[0.4449671506881714],0.12289752894579324,0.0038872416019336796,0.06234774736855919
gamma3,[0.8356936602931708],[0.7754223346710205],0.07212131488589545,0.0036326326922512735,0.06027132562215032
gamma4,[0.1828740263841231],[0.19240528345108032],0.05211924982138812,9.08448612764222e-05,0.009531257066957233
JIX,[0.598230738233454],[0.515640139579773],0.13805809928384322,0.006821206985973416,0.08259059865368101
JIY,[-0.34818771187492725],[-0.18658964335918427],0.46411192297846154,0.026113935748018766,0.161598068515743
JIZ,[-0.5190129698346531],[-0.6779624223709106],0.3062533342604052,0.025264928461576002,0.15894945253625758
JXI,[0.6451117387363627],[0.6320074796676636],0.020313161708028493,0.00017172160573958428,0.013104259068699164
JYI,[-0.7698749260257931],[-0.8447970747947693],0.09731729951998211,0.005613328376160599,0.07492214876897618
JZI,[-0.047526449664778925],[-0.16273674368858337],2.4241300336217817,0.01327341184905147,0.11521029402380445
JXX,[0.11578945815114117],[0.08153971284627914],0.29579329458607084,0.0011730450534479181,0.03424974530486202
JXY,[0.22266613301352445],[0.08028312772512436],0.6394461670547444,0.020272920194956568,0.1423830052884001
JXZ,[-0.7090570694820459],[-0.7358683943748474],0.03781264731255932,0.0007188471425073557,0.02681132489280147
JYX,[0.2613011697101677],[0.358588844537735],0.3723200892498019,0.009464891673354469,0.09728767482756728
JYY,[0.0012395531300626317],[0.06878297030925751],54.49013482446054,0.004562113204242758,0.06754341717919488
JYZ,[0.7022376698246666],[0.5528727769851685],0.2126984912056787,0.02230987121295477,0.14936489283949816
JZX,[-0.9432975078310775],[-0.7856387495994568],0.16713577309678812,0.02485628404713662,0.15765875823162068
JZY,[0.9143518581561754],[0.8550857901573181],0.06481757265563991,0.0035124668160451717,0.05926606799885725
JZZ,[-0.6546403051549412],[-0.8053116798400879],0.23015902549642978,0.02270186314951186,0.1506713746851467
