,treino,previsto,MAPE,MSE,AE
gamma1,[0.7905476817951573],[0.7903398275375366],0.0002629243781332952,4.320339241105642e-08,0.00020785425762070986
gamma2,[0.1667763675050825],[0.16667452454566956],0.0006106558197452823,1.037198838198913e-08,0.00010184295941295662
gamma3,[0.30614199209589266],[0.3057700991630554],0.0012147726951510424,1.3830435349428142e-07,0.0003718929328372367
gamma4,[0.6286784916754126],[0.6283113956451416],0.0005839169545830363,1.3475949544070022e-07,0.0003670960302709636
JXX,[0.7935051924165137],[0.7930989861488342],0.0005119138117325521,1.6500353190211752e-07,0.00040620626767950974
JXY,[0.5848239797390551],[0.5833457708358765],0.002527613357848616,2.1851015614365503e-06,0.0014782089031786239
JXZ,[0.7192273898749051],[0.7189962267875671],0.00032140473317924525,5.343637294761218e-08,0.00023116308733794888
JYX,[0.33162747111383184],[0.33078595995903015],0.002537519440037095,7.081410236556713e-07,0.0008415111548016885
JYY,[-0.6290803677731216],[-0.6294779181480408],0.0006319548268951105,1.5804630059837704e-07,0.00039755037491917555
JYZ,[-0.22014295985639176],[-0.22009406983852386],0.00022208304049237113,2.3902338471233354e-09,4.8890017867897484e-05
JZX,[-0.5211412662436052],[-0.520160973072052],0.0018810507535110513,9.609747021939042e-07,0.000980293171553237
JZY,[0.5862575754447799],[0.5861214399337769],0.000232211090662183,1.853287735604776e-08,0.00013613551100299937
JZZ,[-0.9816317794849116],[-0.9798977375030518],0.0017664892458654799,3.0069015948525772e-06,0.0017340419818598907
JIX,[-0.3843864905324452],[-0.38383954763412476],0.0014228983374593963,2.991465340231941e-07,0.0005469428983204683
JIY,[0.15591575435007843],[0.15674495697021484],0.005318273471419718,6.875769852410966e-07,0.0008292026201364155
JIZ,[-0.4687639291636485],[-0.46712735295295715],0.0034912588381347375,2.678381693400871e-06,0.001636576210691354
JXI,[0.6157921028659785],[0.6153028607368469],0.0007944923730827288,2.393578609172164e-07,0.0004892421291315951
JYI,[-0.0655655579974792],[-0.06606313586235046],0.007589012891347426,2.4758373160983887e-07,0.000497577864871257
JZI,[-0.3349603865251771],[-0.33315008878707886],0.005404512924283348,3.2771779005636962e-06,0.0018102977380982654
