,treino,previsto,MAPE,MSE,AE
gamma1,[0.5628688113018914],[0.5627444982528687],0.00022085616848300157,1.5453734157324523e-08,0.00012431304902271734
gamma2,[0.1447411064167936],[0.14483466744422913],0.0006464025994529958,8.753665854789768e-09,9.356102743551808e-05
gamma3,[0.6212680126015702],[0.6211347579956055],0.00021448811666109852,1.775679001080597e-08,0.0001332546059646944
gamma4,[0.9354403775856178],[0.9348742961883545],0.0006051496288030584,3.204481483276034e-07,0.0005660813972633294
JXX,[-0.2505554106105863],[-0.2513680160045624],0.003243216308902819,6.603275263190458e-07,0.0008126053939760958
JXY,[0.1001806372651497],[0.10049080848693848],0.0030961194723471822,9.62061868259444e-08,0.00031017122178877976
JXZ,[0.6830199055618982],[0.6833828091621399],0.0005313221434493424,1.3169902306839862e-07,0.0003629036002417152
JYX,[0.9856124726433224],[0.9848089814186096],0.0008152202280455153,6.455981481904647e-07,0.0008034912247127934
JYY,[0.8570814910534756],[0.8568862676620483],0.00022777693074125795,3.8112172560377416e-08,0.0001952233914273016
JYZ,[0.8766170981231314],[0.8768979907035828],0.00032042790524253667,7.890064175263848e-08,0.0002808925804513862
JZX,[-0.891220563811497],[-0.8911923766136169],3.1627634083592484e-05,7.945181243264462e-10,2.8187197880003012e-05
JZY,[-0.5173986975921827],[-0.5174401998519897],8.021330552275217e-05,1.7224375690907002e-09,4.150225980703581e-05
JZZ,[0.8920340765929551],[0.8915861248970032],0.0005021688158627538,2.006607219061917e-07,0.0004479516959519092
JIX,[-0.45701777348010886],[-0.45617520809173584],0.0018436162382855104,7.099164336841742e-07,0.0008425653883730178
JIY,[0.08381318894888312],[0.08353031426668167],0.003375061678824476,8.001808583057163e-08,0.0002828746822014505
JIZ,[0.41626068745402045],[0.4155828654766083],0.0016283593378897817,4.5944263306294986e-07,0.0006778219774121741
JXI,[0.917191422295486],[0.9174321889877319],0.00026250429996756364,5.7968600095046665e-08,0.00024076669224593061
JYI,[-0.2618426626154975],[-0.26118960976600647],0.002494065875162578,4.264780242283413e-07,0.0006530528494910204
JZI,[0.06558319034107951],[0.06536651402711868],0.0033038391824788743,4.694862503165154e-08,0.00021667631396082854
